Date,Crew_ID,Crew_Count,Hours_Worked,Units_Installed,Fatigue_Score,Superintendent_Notes,Safety_Incident,Rework_Cost,Sentiment_Score,Daily_Overtime,Rolling_Overtime_7d,Productivity_Rate,Risk_Event
2024-08-08,Concrete-1,6,10,53,11,"Material delivery late, caused bottleneck.",0,2355,0.0,2,9.0,0.8833333333333333,1
2024-08-09,Concrete-1,5,9,106,10,"Ahead of schedule, inspection passed.",0,0,0.0,1,10.0,2.3555555555555556,0
2024-08-10,Concrete-1,7,10,84,10,"Weather overcast, work continuing.",0,0,0.0,2,12.0,1.2,0
2024-08-11,Concrete-1,6,8,103,9,"Ahead of schedule, inspection passed.",0,0,0.0,0,12.0,2.1458333333333335,0
2024-08-12,Concrete-1,6,8,94,9,Routine install in Zone B.,0,0,0.0,0,11.0,1.9583333333333333,0
2024-08-13,Concrete-1,6,9,100,8,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,12.0,1.8518518518518519,0
2024-08-14,Concrete-1,6,9,101,7,"Productive day, finished Zone A early.",0,0,0.0,1,7.0,1.8703703703703705,0
2024-08-15,Concrete-1,8,9,102,6,"Productive day, finished Zone A early.",0,0,0.0,1,6.0,1.4166666666666667,0
2024-08-16,Concrete-1,6,8,105,5,"Great weather, slab pour went perfectly.",0,0,0.8519,0,5.0,2.1875,0
2024-08-17,Concrete-1,7,8,110,4,"Great weather, slab pour went perfectly.",0,0,0.8519,0,3.0,1.9642857142857142,0
2024-08-18,Concrete-1,5,9,105,3,"Ahead of schedule, inspection passed.",0,0,0.0,1,4.0,2.3333333333333335,0
2024-08-19,Concrete-1,7,10,87,3,"Weather overcast, work continuing.",0,0,0.0,2,6.0,1.2428571428571429,0
2024-08-20,Concrete-1,7,9,109,2,"Crew moving fast, materials arrived on time.",0,0,0.0,1,6.0,1.7301587301587302,0
2024-08-21,Concrete-1,5,9,104,1,"Ahead of schedule, inspection passed.",0,0,0.0,1,6.0,2.311111111111111,0
2024-08-22,Concrete-1,8,9,103,0,"Ahead of schedule, inspection passed.",0,0,0.0,1,6.0,1.4305555555555556,0
2024-08-23,Concrete-1,5,8,109,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,6.0,2.725,0
2024-08-24,Concrete-1,8,8,117,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,6.0,1.828125,0
2024-08-25,Concrete-1,8,8,101,0,"Productive day, finished Zone A early.",0,0,0.0,0,5.0,1.578125,0
2024-08-26,Concrete-1,5,9,102,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,4.0,2.2666666666666666,0
2024-08-27,Concrete-1,6,9,108,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,4.0,2.0,0
2024-08-28,Concrete-1,8,10,87,0,"Crew size normal, steady pace.",0,0,0.0,2,5.0,1.0875,0
2024-08-29,Concrete-1,6,11,51,2,"Rain delay caused slip hazards, slowed down install.",0,1552,-0.3182,3,7.0,0.7727272727272727,1
2024-08-30,Concrete-1,6,10,87,2,"Safety talk held this morning, no incidents.",0,0,0.1531,2,9.0,1.45,0
2024-08-31,Concrete-1,6,11,49,4,"Waiting on RFI response, crew standing around.",0,0,0.0,3,12.0,0.7424242424242424,0
2024-09-01,Concrete-1,5,9,93,4,"Safety talk held this morning, no incidents.",0,0,0.1531,1,13.0,2.066666666666667,0
2024-09-02,Concrete-1,8,9,85,4,"Safety talk held this morning, no incidents.",0,0,0.1531,1,13.0,1.1805555555555556,0
2024-09-03,Concrete-1,8,9,93,4,"Weather overcast, work continuing.",0,0,0.0,1,13.0,1.2916666666666667,0
2024-09-04,Concrete-1,8,10,81,4,Routine install in Zone B.,0,0,0.0,2,13.0,1.0125,0
2024-09-05,Concrete-1,8,10,92,4,"Weather overcast, work continuing.",0,0,0.0,2,12.0,1.15,0
2024-09-06,Concrete-1,7,8,111,3,"Great weather, slab pour went perfectly.",0,0,0.8519,0,10.0,1.9821428571428572,0
2024-09-07,Concrete-1,5,8,113,2,"Great weather, slab pour went perfectly.",0,0,0.8519,0,7.0,2.825,0
2024-09-08,Concrete-1,6,8,111,1,"Great weather, slab pour went perfectly.",0,0,0.8519,0,6.0,2.3125,0
2024-09-09,Concrete-1,5,9,111,0,"Productive day, finished Zone A early.",0,0,0.0,1,6.0,2.466666666666667,0
2024-09-10,Concrete-1,7,11,64,2,Argument with sub trade over laydown area.,0,0,-0.3612,3,8.0,0.8311688311688312,0
2024-09-11,Concrete-1,6,12,51,4,"Rain delay caused slip hazards, slowed down install.",0,0,-0.3182,4,10.0,0.7083333333333334,0
2024-09-12,Concrete-1,5,8,92,4,"Safety talk held this morning, no incidents.",0,0,0.1531,0,8.0,2.3,0
2024-09-13,Concrete-1,5,8,108,3,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,8.0,2.7,0
2024-09-14,Concrete-1,8,9,105,2,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,9.0,1.4583333333333333,0
2024-09-15,Concrete-1,5,8,120,1,"Ahead of schedule, inspection passed.",0,0,0.0,0,9.0,3.0,0
2024-09-16,Concrete-1,6,8,114,0,"Productive day, finished Zone A early.",0,0,0.0,0,8.0,2.375,0
2024-09-17,Concrete-1,8,11,61,2,"Rework needed on wall framing, incorrect specs.",0,0,0.0,3,8.0,0.6931818181818182,0
2024-09-18,Concrete-1,8,11,54,4,"Confusion on drawings for HVAC, had to stop work.",1,0,-0.5267,3,7.0,0.6136363636363636,1
2024-09-19,Concrete-1,6,9,88,4,Routine install in Zone B.,0,0,0.0,1,8.0,1.6296296296296295,0
2024-09-20,Concrete-1,8,9,118,3,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,9.0,1.6388888888888888,0
2024-09-21,Concrete-1,6,9,99,3,Routine install in Zone B.,0,0,0.0,1,9.0,1.8333333333333333,0
2024-09-22,Concrete-1,6,8,89,3,Routine install in Zone B.,0,0,0.0,0,9.0,1.8541666666666667,0
2024-09-23,Concrete-1,5,12,45,5,"Material delivery late, caused bottleneck.",0,4574,0.0,4,13.0,0.75,1
2024-09-24,Concrete-1,8,9,111,4,"Ahead of schedule, inspection passed.",0,0,0.0,1,11.0,1.5416666666666667,0
2024-09-25,Concrete-1,7,9,104,3,"Crew moving fast, materials arrived on time.",0,0,0.0,1,9.0,1.6507936507936507,0
2024-09-26,Concrete-1,7,10,88,3,"Safety talk held this morning, no incidents.",0,0,0.1531,2,10.0,1.2571428571428571,0
2024-09-27,Concrete-1,8,8,108,2,"Crew moving fast, materials arrived on time.",0,0,0.0,0,9.0,1.6875,0
2024-09-28,Concrete-1,5,12,55,4,"Rain delay caused slip hazards, slowed down install.",0,0,-0.3182,4,12.0,0.9166666666666666,0
2024-09-29,Concrete-1,8,9,101,3,"Ahead of schedule, inspection passed.",0,0,0.0,1,13.0,1.4027777777777777,0
2024-09-30,Concrete-1,8,10,96,3,"Weather overcast, work continuing.",0,0,0.0,2,11.0,1.2,0
2024-10-01,Concrete-1,7,11,41,5,Argument with sub trade over laydown area.,0,3007,-0.3612,3,13.0,0.5324675324675324,1
2024-10-02,Concrete-1,6,10,95,5,"Weather overcast, work continuing.",0,0,0.0,2,14.0,1.5833333333333333,0
2024-10-03,Concrete-1,6,9,109,4,"Great weather, slab pour went perfectly.",0,0,0.8519,1,13.0,2.0185185185185186,0
2024-10-04,Concrete-1,8,13,63,6,"Material delivery late, caused bottleneck.",1,1738,0.0,5,18.0,0.6057692307692307,1
2024-10-05,Concrete-1,5,12,44,8,Argument with sub trade over laydown area.,0,0,-0.3612,4,18.0,0.7333333333333333,0
2024-10-06,Concrete-1,7,8,89,8,"Safety talk held this morning, no incidents.",0,0,0.1531,0,17.0,1.5892857142857142,0
2024-10-07,Concrete-1,8,12,52,10,"Rain delay caused slip hazards, slowed down install.",0,4102,-0.3182,4,19.0,0.5416666666666666,1
2024-10-08,Concrete-1,7,10,97,10,"Standard progress, nothing to report.",0,0,0.4215,2,18.0,1.3857142857142857,0
2024-10-09,Concrete-1,5,8,116,9,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,16.0,2.9,0
2024-10-10,Concrete-1,5,8,96,9,"Crew size normal, steady pace.",0,0,0.0,0,15.0,2.4,0
2024-10-11,Concrete-1,8,9,118,8,"Crew moving fast, materials arrived on time.",0,0,0.0,1,11.0,1.6388888888888888,0
2024-10-12,Concrete-1,8,8,110,7,"Great weather, slab pour went perfectly.",0,0,0.8519,0,7.0,1.71875,0
2024-10-13,Concrete-1,8,12,69,9,"Waiting on RFI response, crew standing around.",1,2295,0.0,4,11.0,0.71875,1
2024-10-14,Concrete-1,6,10,88,9,"Weather overcast, work continuing.",0,0,0.0,2,9.0,1.4666666666666666,0
2024-10-15,Concrete-1,8,8,91,9,Routine install in Zone B.,0,0,0.0,0,7.0,1.421875,0
2024-10-16,Concrete-1,6,10,84,9,"Standard progress, nothing to report.",0,0,0.4215,2,9.0,1.4,0
2024-10-17,Concrete-1,7,10,98,9,"Standard progress, nothing to report.",0,0,0.4215,2,11.0,1.4,0
2024-10-18,Concrete-1,7,9,107,8,"Great weather, slab pour went perfectly.",0,0,0.8519,1,11.0,1.6984126984126984,0
2024-10-19,Concrete-1,8,14,62,10,"Rework needed on wall framing, incorrect specs.",0,3550,0.0,6,17.0,0.5535714285714286,1
2024-10-20,Concrete-1,6,11,47,12,"Rain delay caused slip hazards, slowed down install.",1,0,-0.3182,3,16.0,0.7121212121212122,1
2024-10-21,Concrete-1,7,8,90,12,"Weather overcast, work continuing.",0,0,0.0,0,14.0,1.6071428571428572,0
2024-10-22,Concrete-1,8,10,64,14,"Rain delay caused slip hazards, slowed down install.",0,2079,-0.3182,2,16.0,0.8,1
2024-10-23,Concrete-1,8,8,88,14,"Safety talk held this morning, no incidents.",0,0,0.1531,0,14.0,1.375,0
2024-10-24,Concrete-1,8,12,60,16,"Crew exhausted from overtime, morale is low.",0,1917,-0.5574,4,16.0,0.625,1
2024-10-25,Concrete-1,6,8,113,15,"Ahead of schedule, inspection passed.",0,0,0.0,0,15.0,2.3541666666666665,0
2024-10-26,Concrete-1,6,14,50,17,"Material delivery late, caused bottleneck.",0,0,0.0,6,15.0,0.5952380952380952,0
2024-10-27,Concrete-1,6,9,106,16,"Crew moving fast, materials arrived on time.",0,0,0.0,1,13.0,1.962962962962963,0
2024-10-28,Concrete-1,8,10,46,18,"Crew exhausted from overtime, morale is low.",0,1866,-0.5574,2,15.0,0.575,1
2024-10-29,Concrete-1,7,8,105,17,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,13.0,1.875,0
2024-10-30,Concrete-1,5,9,82,17,"Crew size normal, steady pace.",0,0,0.0,1,14.0,1.8222222222222222,0
2024-10-31,Concrete-1,6,9,99,17,"Standard progress, nothing to report.",0,0,0.4215,1,11.0,1.8333333333333333,0
2024-11-01,Concrete-1,7,8,111,16,"Productive day, finished Zone A early.",0,0,0.0,0,11.0,1.9821428571428572,0
2024-11-02,Concrete-1,5,8,100,15,"Crew moving fast, materials arrived on time.",0,0,0.0,0,5.0,2.5,0
2024-11-03,Concrete-1,8,8,102,14,"Productive day, finished Zone A early.",0,0,0.0,0,4.0,1.59375,0
2024-11-04,Concrete-1,7,8,119,13,"Productive day, finished Zone A early.",0,0,0.0,0,2.0,2.125,0
2024-11-05,Concrete-1,6,9,115,12,"Ahead of schedule, inspection passed.",0,0,0.0,1,3.0,2.1296296296296298,0
2024-11-06,Concrete-1,7,9,107,11,"Crew moving fast, materials arrived on time.",0,0,0.0,1,3.0,1.6984126984126984,0
2024-11-07,Concrete-1,8,8,117,10,"Productive day, finished Zone A early.",0,0,0.0,0,2.0,1.828125,0
2024-11-08,Concrete-1,8,10,84,10,"Safety talk held this morning, no incidents.",0,0,0.1531,2,4.0,1.05,0
2024-11-09,Concrete-1,7,8,86,10,"Standard progress, nothing to report.",0,0,0.4215,0,4.0,1.5357142857142858,0
2024-11-10,Concrete-1,7,8,119,9,"Crew moving fast, materials arrived on time.",0,0,0.0,0,4.0,2.125,0
2024-11-11,Concrete-1,5,11,66,11,"Material delivery late, caused bottleneck.",0,4466,0.0,3,7.0,1.2,1
2024-11-12,Concrete-1,6,9,95,11,Routine install in Zone B.,0,0,0.0,1,7.0,1.7592592592592593,0
2024-11-13,Concrete-1,5,9,117,10,"Productive day, finished Zone A early.",0,0,0.0,1,7.0,2.6,0
2024-11-14,Concrete-1,5,14,45,12,"Waiting on RFI response, crew standing around.",1,3629,0.0,6,13.0,0.6428571428571429,1
2024-11-15,Concrete-1,7,8,117,11,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,11.0,2.0892857142857144,0
2024-11-16,Concrete-1,6,12,64,13,"Material delivery late, caused bottleneck.",0,3965,0.0,4,15.0,0.8888888888888888,1
2024-11-17,Concrete-1,5,8,118,12,"Crew moving fast, materials arrived on time.",0,0,0.0,0,15.0,2.95,0
2024-11-18,Concrete-1,5,10,88,12,"Standard progress, nothing to report.",0,0,0.4215,2,14.0,1.76,0
2024-11-19,Concrete-1,5,8,87,12,"Crew size normal, steady pace.",0,0,0.0,0,13.0,2.175,0
2024-11-20,Concrete-1,7,8,86,12,Routine install in Zone B.,0,0,0.0,0,12.0,1.5357142857142858,0
2024-11-21,Concrete-1,5,8,97,12,"Safety talk held this morning, no incidents.",0,0,0.1531,0,6.0,2.425,0
2024-11-22,Concrete-1,7,9,119,11,"Crew moving fast, materials arrived on time.",0,0,0.0,1,7.0,1.8888888888888888,0
2024-11-23,Concrete-1,8,12,50,13,Argument with sub trade over laydown area.,0,0,-0.3612,4,7.0,0.5208333333333334,0
2024-11-24,Concrete-1,8,8,101,12,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,7.0,1.578125,0
2024-11-25,Concrete-1,8,9,114,11,"Productive day, finished Zone A early.",0,0,0.0,1,6.0,1.5833333333333333,0
2024-11-26,Concrete-1,5,9,93,11,"Safety talk held this morning, no incidents.",0,0,0.1531,1,7.0,2.066666666666667,0
2024-11-27,Concrete-1,8,10,97,11,"Weather overcast, work continuing.",0,0,0.0,2,9.0,1.2125,0
2024-11-28,Concrete-1,5,8,101,10,"Ahead of schedule, inspection passed.",0,0,0.0,0,9.0,2.525,0
2024-11-29,Concrete-1,6,9,103,9,"Productive day, finished Zone A early.",0,0,0.0,1,9.0,1.9074074074074074,0
2024-11-30,Concrete-1,7,13,69,11,"Material delivery late, caused bottleneck.",0,3866,0.0,5,10.0,0.7582417582417582,1
2024-12-01,Concrete-1,5,14,47,13,"Rework needed on wall framing, incorrect specs.",0,0,0.0,6,16.0,0.6714285714285714,0
2024-12-02,Concrete-1,7,8,102,12,"Crew moving fast, materials arrived on time.",0,0,0.0,0,15.0,1.8214285714285714,0
2024-12-03,Concrete-1,6,8,114,11,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,14.0,2.375,0
2024-12-04,Concrete-1,7,10,61,13,"Crew exhausted from overtime, morale is low.",0,0,-0.5574,2,14.0,0.8714285714285714,0
2024-12-05,Concrete-1,5,8,109,12,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,14.0,2.725,0
2024-12-06,Concrete-1,7,12,62,14,"Waiting on RFI response, crew standing around.",1,0,0.0,4,17.0,0.7380952380952381,1
2024-12-07,Concrete-1,8,8,100,14,"Safety talk held this morning, no incidents.",0,0,0.1531,0,12.0,1.5625,0
2024-12-08,Concrete-1,8,8,114,13,"Crew moving fast, materials arrived on time.",0,0,0.0,0,6.0,1.78125,0
2024-12-09,Concrete-1,8,10,99,13,"Weather overcast, work continuing.",0,0,0.0,2,8.0,1.2375,0
2024-12-10,Concrete-1,8,10,82,13,Routine install in Zone B.,0,0,0.0,2,10.0,1.025,0
2024-12-11,Concrete-1,7,9,110,12,"Crew moving fast, materials arrived on time.",0,0,0.0,1,9.0,1.746031746031746,0
2024-12-12,Concrete-1,7,12,56,14,"Rework needed on wall framing, incorrect specs.",0,0,0.0,4,13.0,0.6666666666666666,0
2024-12-13,Concrete-1,5,12,55,16,"Material delivery late, caused bottleneck.",1,0,0.0,4,13.0,0.9166666666666666,1
2024-12-14,Concrete-1,5,9,113,15,"Great weather, slab pour went perfectly.",0,0,0.8519,1,14.0,2.511111111111111,0
2024-12-15,Concrete-1,6,9,81,15,Routine install in Zone B.,0,0,0.0,1,15.0,1.5,0
2024-12-16,Concrete-1,6,10,62,17,"Waiting on RFI response, crew standing around.",0,3110,0.0,2,15.0,1.0333333333333334,1
2024-12-17,Concrete-1,5,9,98,17,"Standard progress, nothing to report.",0,0,0.4215,1,14.0,2.1777777777777776,0
2024-12-18,Concrete-1,8,9,109,16,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,14.0,1.5138888888888888,0
2024-12-19,Concrete-1,5,9,98,16,Routine install in Zone B.,0,0,0.0,1,11.0,2.1777777777777776,0
2024-12-20,Concrete-1,7,14,59,18,Argument with sub trade over laydown area.,1,0,-0.3612,6,13.0,0.6020408163265306,1
2024-12-21,Concrete-1,7,8,102,17,"Crew moving fast, materials arrived on time.",0,0,0.0,0,12.0,1.8214285714285714,0
2024-12-22,Concrete-1,5,8,85,17,"Safety talk held this morning, no incidents.",0,0,0.1531,0,11.0,2.125,0
2024-12-23,Concrete-1,6,8,88,17,"Safety talk held this morning, no incidents.",0,0,0.1531,0,9.0,1.8333333333333333,0
2024-12-24,Concrete-1,7,11,44,19,"Rework needed on wall framing, incorrect specs.",1,2597,0.0,3,11.0,0.5714285714285714,1
2024-12-25,Concrete-1,6,9,107,18,"Ahead of schedule, inspection passed.",0,0,0.0,1,11.0,1.9814814814814814,0
2024-12-26,Concrete-1,6,9,106,17,"Productive day, finished Zone A early.",0,0,0.0,1,11.0,1.962962962962963,0
2024-12-27,Concrete-1,8,9,101,16,"Crew moving fast, materials arrived on time.",0,0,0.0,1,6.0,1.4027777777777777,0
2024-12-28,Concrete-1,7,11,48,18,"Confusion on drawings for HVAC, had to stop work.",1,0,-0.5267,3,9.0,0.6233766233766234,1
2024-12-29,Concrete-1,5,12,46,20,"Rework needed on wall framing, incorrect specs.",0,0,0.0,4,13.0,0.7666666666666667,0
2024-12-30,Concrete-1,5,9,106,19,"Great weather, slab pour went perfectly.",0,0,0.8519,1,14.0,2.3555555555555556,0
2024-01-01,Drywall-A,7,9,120,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,1.0,1.9047619047619047,0
2024-01-02,Drywall-A,5,8,108,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,1.0,2.7,0
2024-01-03,Drywall-A,7,9,100,0,Routine install in Zone B.,0,0,0.0,1,2.0,1.5873015873015872,0
2024-01-04,Drywall-A,8,9,106,0,"Productive day, finished Zone A early.",0,0,0.0,1,3.0,1.4722222222222223,0
2024-01-05,Drywall-A,8,9,100,0,"Productive day, finished Zone A early.",0,0,0.0,1,4.0,1.3888888888888888,0
2024-01-06,Drywall-A,5,8,93,0,"Safety talk held this morning, no incidents.",0,0,0.1531,0,4.0,2.325,0
2024-01-07,Drywall-A,7,9,106,0,"Productive day, finished Zone A early.",0,0,0.0,1,5.0,1.6825396825396826,0
2024-01-08,Drywall-A,8,8,116,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,4.0,1.8125,0
2024-01-09,Drywall-A,5,10,47,2,"Rain delay caused slip hazards, slowed down install.",1,0,-0.3182,2,6.0,0.94,1
2024-01-10,Drywall-A,5,9,114,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,6.0,2.533333333333333,0
2024-01-11,Drywall-A,6,10,81,1,"Weather overcast, work continuing.",0,0,0.0,2,7.0,1.35,0
2024-01-12,Drywall-A,6,14,50,3,"Rain delay caused slip hazards, slowed down install.",0,0,-0.3182,6,12.0,0.5952380952380952,0
2024-01-13,Drywall-A,8,10,97,3,"Crew size normal, steady pace.",0,0,0.0,2,14.0,1.2125,0
2024-01-14,Drywall-A,5,9,98,3,"Standard progress, nothing to report.",0,0,0.4215,1,14.0,2.1777777777777776,0
2024-01-15,Drywall-A,8,11,47,5,"Rework needed on wall framing, incorrect specs.",0,0,0.0,3,17.0,0.5340909090909091,0
2024-01-16,Drywall-A,5,9,84,5,"Safety talk held this morning, no incidents.",0,0,0.1531,1,16.0,1.8666666666666667,0
2024-01-17,Drywall-A,6,9,109,4,"Crew moving fast, materials arrived on time.",0,0,0.0,1,16.0,2.0185185185185186,0
2024-01-18,Drywall-A,8,9,105,3,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,15.0,1.4583333333333333,0
2024-01-19,Drywall-A,5,8,110,2,"Great weather, slab pour went perfectly.",0,0,0.8519,0,9.0,2.75,0
2024-01-20,Drywall-A,7,8,96,2,"Safety talk held this morning, no incidents.",0,0,0.1531,0,7.0,1.7142857142857142,0
2024-01-21,Drywall-A,8,8,100,2,"Weather overcast, work continuing.",0,0,0.0,0,6.0,1.5625,0
2024-01-22,Drywall-A,8,13,42,4,Argument with sub trade over laydown area.,1,1599,-0.3612,5,8.0,0.40384615384615385,1
2024-01-23,Drywall-A,6,11,57,6,"Rework needed on wall framing, incorrect specs.",0,0,0.0,3,10.0,0.8636363636363636,0
2024-01-24,Drywall-A,6,14,69,8,"Rework needed on wall framing, incorrect specs.",1,1679,0.0,6,15.0,0.8214285714285714,1
2024-01-25,Drywall-A,6,13,47,10,"Material delivery late, caused bottleneck.",1,0,0.0,5,19.0,0.6025641025641025,1
2024-01-26,Drywall-A,8,9,84,10,"Standard progress, nothing to report.",0,0,0.4215,1,20.0,1.1666666666666667,0
2024-01-27,Drywall-A,8,9,101,9,"Ahead of schedule, inspection passed.",0,0,0.0,1,21.0,1.4027777777777777,0
2024-01-28,Drywall-A,6,9,112,8,"Crew moving fast, materials arrived on time.",0,0,0.0,1,22.0,2.074074074074074,0
2024-01-29,Drywall-A,8,10,82,8,"Crew size normal, steady pace.",0,0,0.0,2,19.0,1.025,0
2024-01-30,Drywall-A,8,8,117,7,"Ahead of schedule, inspection passed.",0,0,0.0,0,16.0,1.828125,0
2024-01-31,Drywall-A,5,9,112,6,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,11.0,2.488888888888889,0
2024-02-01,Drywall-A,8,8,99,6,"Crew size normal, steady pace.",0,0,0.0,0,6.0,1.546875,0
2024-02-02,Drywall-A,6,8,89,6,"Safety talk held this morning, no incidents.",0,0,0.1531,0,5.0,1.8541666666666667,0
2024-02-03,Drywall-A,7,10,65,8,Argument with sub trade over laydown area.,0,0,-0.3612,2,6.0,0.9285714285714286,0
2024-02-04,Drywall-A,7,8,102,7,"Great weather, slab pour went perfectly.",0,0,0.8519,0,5.0,1.8214285714285714,0
2024-02-05,Drywall-A,5,9,88,7,"Standard progress, nothing to report.",0,0,0.4215,1,4.0,1.9555555555555555,0
2024-02-06,Drywall-A,7,8,90,7,"Standard progress, nothing to report.",0,0,0.4215,0,4.0,1.6071428571428572,0
2024-02-07,Drywall-A,8,13,52,9,"Rework needed on wall framing, incorrect specs.",1,0,0.0,5,8.0,0.5,1
2024-02-08,Drywall-A,6,9,116,8,"Crew moving fast, materials arrived on time.",0,0,0.0,1,9.0,2.1481481481481484,0
2024-02-09,Drywall-A,6,8,102,7,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,9.0,2.125,0
2024-02-10,Drywall-A,7,9,100,6,"Great weather, slab pour went perfectly.",0,0,0.8519,1,8.0,1.5873015873015872,0
2024-02-11,Drywall-A,5,12,45,8,"Confusion on drawings for HVAC, had to stop work.",0,3937,-0.5267,4,12.0,0.75,1
2024-02-12,Drywall-A,5,9,82,8,"Safety talk held this morning, no incidents.",0,0,0.1531,1,12.0,1.8222222222222222,0
2024-02-13,Drywall-A,7,12,49,10,"Waiting on RFI response, crew standing around.",0,3721,0.0,4,16.0,0.5833333333333334,1
2024-02-14,Drywall-A,7,10,61,12,"Waiting on RFI response, crew standing around.",0,3927,0.0,2,13.0,0.8714285714285714,1
2024-02-15,Drywall-A,8,9,112,11,"Crew moving fast, materials arrived on time.",0,0,0.0,1,13.0,1.5555555555555556,0
2024-02-16,Drywall-A,7,10,61,13,"Crew exhausted from overtime, morale is low.",1,4469,-0.5574,2,15.0,0.8714285714285714,1
2024-02-17,Drywall-A,8,9,107,12,"Productive day, finished Zone A early.",0,0,0.0,1,15.0,1.4861111111111112,0
2024-02-18,Drywall-A,5,10,96,12,"Safety talk held this morning, no incidents.",0,0,0.1531,2,13.0,1.92,0
2024-02-19,Drywall-A,6,9,90,12,"Crew size normal, steady pace.",0,0,0.0,1,13.0,1.6666666666666667,0
2024-02-20,Drywall-A,7,8,108,11,"Crew moving fast, materials arrived on time.",0,0,0.0,0,9.0,1.9285714285714286,0
2024-02-21,Drywall-A,5,8,109,10,"Great weather, slab pour went perfectly.",0,0,0.8519,0,7.0,2.725,0
2024-02-22,Drywall-A,7,8,101,9,"Productive day, finished Zone A early.",0,0,0.0,0,6.0,1.8035714285714286,0
2024-02-23,Drywall-A,5,8,119,8,"Crew moving fast, materials arrived on time.",0,0,0.0,0,4.0,2.975,0
